"Fold_ID","Area_code","Feature","Plot_label","SHAP_Value"
1,1004,"Total_houses","Households",2.0311024854891e-05
1,1004,"P_university_studies","University degree",-4.61318486486562e-05
1,1004,"P_car","Car",-6.73778004056658e-06
1,1004,"P_cell_phone","Cell phone",-6.47223205305636e-05
1,1004,"P_internet","Internet",-0.000814480299595743
1,1004,"Current_income","Income",-8.30063800094649e-05
1,1004,"bias_w","Spatial bias",0.000270907592494041
1,1007,"Total_houses","Households",-4.63102478533983e-05
1,1007,"P_university_studies","University degree",-0.000229914861847647
1,1007,"P_car","Car",-0.00023301130568143
1,1007,"P_cell_phone","Cell phone",-0.000199439484276809
1,1007,"P_internet","Internet",-0.00132565479725599
1,1007,"Current_income","Income",-0.000274675461696461
1,1007,"bias_w","Spatial bias",5.85559100727551e-05
1,1009,"Total_houses","Households",7.38819835532922e-06
1,1009,"P_university_studies","University degree",0.000123289268231019
1,1009,"P_car","Car",-5.24163697264157e-05
1,1009,"P_cell_phone","Cell phone",-0.000164376338943839
1,1009,"P_internet","Internet",-0.000647940207272768
1,1009,"Current_income","Income",-8.36754916235805e-05
1,1009,"bias_w","Spatial bias",-2.14503997995052e-05
1,2001,"Total_houses","Households",-0.000583162414841354
1,2001,"P_university_studies","University degree",-0.000580392545089126
1,2001,"P_car","Car",-0.000523265567608178
1,2001,"P_cell_phone","Cell phone",-0.000627331261057407
1,2001,"P_internet","Internet",-0.00323774525895715
1,2001,"Current_income","Income",-0.00140989839565009
1,2001,"bias_w","Spatial bias",-0.00195836392231286
1,2002,"Total_houses","Households",-0.000642915605567396
1,2002,"P_university_studies","University degree",-0.000941606762353331
1,2002,"P_car","Car",-0.00067456072429195
1,2002,"P_cell_phone","Cell phone",-0.000614584714639932
1,2002,"P_internet","Internet",-0.00333287264220417
1,2002,"Current_income","Income",-0.00225026463158429
1,2002,"bias_w","Spatial bias",-0.00221214652992785
1,2003,"Total_houses","Households",-0.000276353675872087
1,2003,"P_university_studies","University degree",-0.000591365271247923
1,2003,"P_car","Car",-0.000251411140197888
1,2003,"P_cell_phone","Cell phone",-0.000634235329926014
1,2003,"P_internet","Internet",-0.00291234231553972
1,2003,"Current_income","Income",-0.00221778801642358
1,2003,"bias_w","Spatial bias",-0.00219863187521696
1,2004,"Total_houses","Households",-0.000680213212035596
1,2004,"P_university_studies","University degree",-0.000643271312583238
1,2004,"P_car","Car",-0.000103407874121331
1,2004,"P_cell_phone","Cell phone",-0.000717044516932219
1,2004,"P_internet","Internet",-0.00434443913400173
1,2004,"Current_income","Income",-0.00213140109553933
1,2004,"bias_w","Spatial bias",-0.0025170324370265
1,2005,"Total_houses","Households",-0.000316776364343241
1,2005,"P_university_studies","University degree",-0.000384429469704628
1,2005,"P_car","Car",-0.000468171230750158
1,2005,"P_cell_phone","Cell phone",-0.000549012736883014
1,2005,"P_internet","Internet",-0.00318935583345592
1,2005,"Current_income","Income",-0.00110479386057705
1,2005,"bias_w","Spatial bias",-0.00195807917043567
1,3002,"Total_houses","Households",-9.93308494798839e-05
1,3002,"P_university_studies","University degree",-0.000203542411327362
1,3002,"P_car","Car",-0.000120112621516455
1,3002,"P_cell_phone","Cell phone",-8.67246126290411e-05
1,3002,"P_internet","Internet",-0.00166147958952934
1,3002,"Current_income","Income",-0.000774332147557288
1,3002,"bias_w","Spatial bias",-0.000332033087033778
1,3008,"Total_houses","Households",-0.000336969969794154
1,3008,"P_university_studies","University degree",-0.000601849867962301
1,3008,"P_car","Car",-0.000137459021061659
1,3008,"P_cell_phone","Cell phone",-0.000913975934963673
1,3008,"P_internet","Internet",-0.00211408082395792
1,3008,"Current_income","Income",-0.00178911618422717
1,3008,"bias_w","Spatial bias",-0.00202053575776517
1,3009,"Total_houses","Households",6.59731376799755e-05
1,3009,"P_university_studies","University degree",-0.000433783250628039
1,3009,"P_car","Car",-9.72086563706398e-05
1,3009,"P_cell_phone","Cell phone",-0.00026751816039905
1,3009,"P_internet","Internet",-0.00109204114414752
1,3009,"Current_income","Income",-0.000744617427699268
1,3009,"bias_w","Spatial bias",-1.94907588593196e-05
1,4002,"Total_houses","Households",-0.000378376629669219
1,4002,"P_university_studies","University degree",-0.000617168028838933
1,4002,"P_car","Car",-2.74776357400697e-06
1,4002,"P_cell_phone","Cell phone",-0.00032050718436949
1,4002,"P_internet","Internet",-0.00166057411115617
1,4002,"Current_income","Income",-0.00064859219128266
1,4002,"bias_w","Spatial bias",0.000380190758733079
1,4003,"Total_houses","Households",-0.000271386554231867
1,4003,"P_university_studies","University degree",-0.000573638826608658
1,4003,"P_car","Car",2.41390680457698e-05
1,4003,"P_cell_phone","Cell phone",-0.000369922985555604
1,4003,"P_internet","Internet",-0.00180490664206445
1,4003,"Current_income","Income",-0.000771627645008266
1,4003,"bias_w","Spatial bias",0.000366522814147174
1,4004,"Total_houses","Households",-4.00896824430674e-05
1,4004,"P_university_studies","University degree",3.13854980049655e-05
1,4004,"P_car","Car",1.56096157297725e-05
1,4004,"P_cell_phone","Cell phone",-1.95685584003513e-06
1,4004,"P_internet","Internet",0.000171951673110016
1,4004,"Current_income","Income",-8.84162582224235e-05
1,4004,"bias_w","Spatial bias",5.77645623707213e-05
1,4006,"Total_houses","Households",-2.90565130853793e-05
1,4006,"P_university_studies","University degree",7.37266236683354e-05
1,4006,"P_car","Car",7.42725605960004e-05
1,4006,"P_cell_phone","Cell phone",0.000203177420189604
1,4006,"P_internet","Internet",0.000883084314409643
1,4006,"Current_income","Income",-0.000102450816484634
1,4006,"bias_w","Spatial bias",1.50351379488711e-05
1,4007,"Total_houses","Households",4.75958950119093e-05
1,4007,"P_university_studies","University degree",-3.07949521811679e-05
1,4007,"P_car","Car",8.7539607193321e-05
1,4007,"P_cell_phone","Cell phone",0.000145230733323842
1,4007,"P_internet","Internet",0.000417015660787001
1,4007,"Current_income","Income",0.000108234657091089
1,4007,"bias_w","Spatial bias",-6.68037828290835e-05
1,4009,"Total_houses","Households",-8.08013719506562e-05
1,4009,"P_university_studies","University degree",-8.61848748172633e-05
1,4009,"P_car","Car",-1.1790708413173e-05
1,4009,"P_cell_phone","Cell phone",-4.85049395138049e-06
1,4009,"P_internet","Internet",0.000422343582613394
1,4009,"Current_income","Income",-8.88358990778215e-05
1,4009,"bias_w","Spatial bias",0.000279820204013959
1,4010,"Total_houses","Households",-1.36704329634085e-05
1,4010,"P_university_studies","University degree",0.000174285160028376
1,4010,"P_car","Car",6.36336044408381e-05
1,4010,"P_cell_phone","Cell phone",0.000196869266801514
1,4010,"P_internet","Internet",0.0009669468854554
1,4010,"Current_income","Income",0.000318314268952236
1,4010,"bias_w","Spatial bias",0.000210627447813749
1,4011,"Total_houses","Households",-3.15416073135566e-05
1,4011,"P_university_studies","University degree",0.000133000925416127
1,4011,"P_car","Car",7.35012072254904e-05
1,4011,"P_cell_phone","Cell phone",0.000223146154894494
1,4011,"P_internet","Internet",0.0008889235323295
1,4011,"Current_income","Income",0.000126285682199523
1,4011,"bias_w","Spatial bias",0.000221619193325751
1,5001,"Total_houses","Households",0.000467433361336589
1,5001,"P_university_studies","University degree",7.37311784178019e-05
1,5001,"P_car","Car",-0.000239221059018746
1,5001,"P_cell_phone","Cell phone",-0.00048293435247615
1,5001,"P_internet","Internet",0.00119128357619047
1,5001,"Current_income","Income",-0.0012778805103153
1,5001,"bias_w","Spatial bias",-0.000748316815588623
1,5002,"Total_houses","Households",-2.21434820559807e-05
1,5002,"P_university_studies","University degree",-7.67665187595412e-05
1,5002,"P_car","Car",-0.000102282043371815
1,5002,"P_cell_phone","Cell phone",-0.000416891474742442
1,5002,"P_internet","Internet",-0.00100868300069124
1,5002,"Current_income","Income",-0.00026708169025369
1,5002,"bias_w","Spatial bias",-0.000259241438470781
1,5003,"Total_houses","Households",-6.23928872300894e-06
1,5003,"P_university_studies","University degree",-9.75714574451558e-05
1,5003,"P_car","Car",-0.000951065332628787
1,5003,"P_cell_phone","Cell phone",-0.000399025797378272
1,5003,"P_internet","Internet",-0.00131783366668969
