"Fold_ID","Feature_Label","Impact_SHAP_Value"
4,"Spatial bias",0.0226151749096513
4,"Population 0-14",0.00845994403490181
4,"Internet",0.00645761615884276
4,"Population",0.00641864252227561
4,"Households",0.00616302308598682
4,"Population 15-39",0.00601083283291225
4,"Educational lag",0.00579476111866748
4,"Indigenous language",0.00445378083675084
4,"Literacy",0.00368232205322282
4,"Mean occupants",0.00346277088848142
4,"University degree",0.00324003201546453
4,"Poor housing conditions",0.00276737367250066
4,"Afrodescendants",0.00256920786957889
4,"Extreme poverty",0.00254650016028238
4,"Electricity",0.00213278858619157
4,"Income",0.00211473470102724
4,"Car",0.00186724286529414
4,"Migrants",0.00185320017335591
4,"Population 65+",0.00184906180467265
4,"Poverty",0.00183769075333308
