"Fold_ID","Area_code","Feature","Plot_label","SHAP_Value"
4,1001,"Total_houses","Households",-0.000234067949349992
4,1001,"P_university_studies","University degree",-0.000140098520205356
4,1001,"P_car","Car",-7.56647132220678e-05
4,1001,"P_cell_phone","Cell phone",-6.84580591041595e-05
4,1001,"P_internet","Internet",-0.00483384868130088
4,1001,"Current_income","Income",-0.000314687873469666
4,1001,"P_extreme_poverty","Extreme poverty",-1.63140630320413e-05
4,1002,"Total_houses","Households",-4.4928598072147e-05
4,1002,"P_university_studies","University degree",0.000112160218122881
4,1002,"P_car","Car",-2.35756979236612e-05
4,1002,"P_cell_phone","Cell phone",-9.62452395469882e-05
4,1002,"P_internet","Internet",-0.000364514417015016
4,1002,"Current_income","Income",-5.42589586984832e-05
4,1002,"P_extreme_poverty","Extreme poverty",-7.72197672631592e-05
4,1003,"Total_houses","Households",-6.76411291351542e-05
4,1003,"P_university_studies","University degree",0.000103349710116163
4,1003,"P_car","Car",-4.99868910992518e-05
4,1003,"P_cell_phone","Cell phone",-0.000199396919924766
4,1003,"P_internet","Internet",-0.0013426155783236
4,1003,"Current_income","Income",-0.000234668143093586
4,1003,"P_extreme_poverty","Extreme poverty",-8.05353411124088e-05
4,1004,"Total_houses","Households",4.77610556117725e-05
4,1004,"P_university_studies","University degree",0.000134447327582166
4,1004,"P_car","Car",1.2731828064716e-05
4,1004,"P_cell_phone","Cell phone",-4.49282561021391e-05
4,1004,"P_internet","Internet",-0.00113712716847658
4,1004,"Current_income","Income",2.45289575104835e-05
4,1004,"P_extreme_poverty","Extreme poverty",-7.30311658116989e-05
4,1005,"Total_houses","Households",-0.000128699350170791
4,1005,"P_university_studies","University degree",-0.000177100242581218
4,1005,"P_car","Car",-0.000177751469891518
4,1005,"P_cell_phone","Cell phone",-0.000111294262751471
4,1005,"P_internet","Internet",-0.00282956659793854
4,1005,"Current_income","Income",-0.000166716883541085
4,1005,"P_extreme_poverty","Extreme poverty",-7.58446694817394e-05
4,1006,"Total_houses","Households",-2.90479547402356e-05
4,1006,"P_university_studies","University degree",-8.86232082848437e-05
4,1006,"P_car","Car",1.47877108247485e-05
4,1006,"P_cell_phone","Cell phone",-0.00023144819715526
4,1006,"P_internet","Internet",-0.00234106159768999
4,1006,"Current_income","Income",-1.33859048219165e-05
4,1006,"P_extreme_poverty","Extreme poverty",-1.47640894283541e-05
4,1007,"Total_houses","Households",-4.26514743594453e-05
4,1007,"P_university_studies","University degree",-5.41779518243857e-05
4,1007,"P_car","Car",-4.26817823608872e-05
4,1007,"P_cell_phone","Cell phone",-0.000261292880168185
4,1007,"P_internet","Internet",-0.00167314813006669
4,1007,"Current_income","Income",-4.21956647187471e-05
4,1007,"P_extreme_poverty","Extreme poverty",-4.50702755188104e-05
4,1008,"Total_houses","Households",4.03126032324508e-05
4,1008,"P_university_studies","University degree",-5.09008023072965e-05
4,1008,"P_car","Car",-4.29992869612761e-05
4,1008,"P_cell_phone","Cell phone",-0.00027421599952504
4,1008,"P_internet","Internet",0.000149388695717789
4,1008,"Current_income","Income",3.83196274924558e-05
4,1008,"P_extreme_poverty","Extreme poverty",-2.51610526902368e-05
4,1009,"Total_houses","Households",1.85277440323262e-05
4,1009,"P_university_studies","University degree",0.000152055858052336
4,1009,"P_car","Car",2.52075528806017e-06
4,1009,"P_cell_phone","Cell phone",-7.93644576333463e-05
4,1009,"P_internet","Internet",-0.000973452464677393
4,1009,"Current_income","Income",2.30994046432897e-05
4,1009,"P_extreme_poverty","Extreme poverty",-9.98964533209801e-05
4,1010,"Total_houses","Households",1.61837360792561e-05
4,1010,"P_university_studies","University degree",6.55516923870891e-05
4,1010,"P_car","Car",-0.00011600466677919
4,1010,"P_cell_phone","Cell phone",-9.8319178505335e-05
4,1010,"P_internet","Internet",0.000485441240016371
4,1010,"Current_income","Income",-4.55775875707332e-07
4,1010,"P_extreme_poverty","Extreme poverty",-5.94970479141921e-05
4,1011,"Total_houses","Households",-7.51973784645088e-05
4,1011,"P_university_studies","University degree",1.63582699315157e-05
4,1011,"P_car","Car",-1.13025234895758e-05
4,1011,"P_cell_phone","Cell phone",-0.00010385880159447
4,1011,"P_internet","Internet",-0.0018136550206691
4,1011,"Current_income","Income",-8.98497892194428e-05
4,1011,"P_extreme_poverty","Extreme poverty",-5.53164172742981e-05
4,2001,"Total_houses","Households",-0.000373996503185481
4,2001,"P_university_studies","University degree",-0.000160404350026511
4,2001,"P_car","Car",-0.000748980499338359
4,2001,"P_cell_phone","Cell phone",-0.000166402343893424
4,2001,"P_internet","Internet",-0.00575330341234803
4,2001,"Current_income","Income",-0.000464315380668268
4,2001,"P_extreme_poverty","Extreme poverty",-5.1850907766493e-05
4,2002,"Total_houses","Households",-0.000300272658932954
4,2002,"P_university_studies","University degree",-0.000227638738579117
4,2002,"P_car","Car",-0.000602995278313756
4,2002,"P_cell_phone","Cell phone",-0.00024196227604989
4,2002,"P_internet","Internet",-0.00628303363919258
4,2002,"Current_income","Income",-0.00152856833301485
4,2002,"P_extreme_poverty","Extreme poverty",-0.000216974105569534
4,2003,"Total_houses","Households",-0.00018922628078144
4,2003,"P_university_studies","University degree",-0.000156734342454001
4,2003,"P_car","Car",-0.000640694343019277
4,2003,"P_cell_phone","Cell phone",-0.00027439693803899
4,2003,"P_internet","Internet",-0.00550908083096147
4,2003,"Current_income","Income",-0.00158068002201617
4,2003,"P_extreme_poverty","Extreme poverty",-0.00020644256437663
4,2004,"Total_houses","Households",-0.000331920571625233
4,2004,"P_university_studies","University degree",-0.000160187089932151
4,2004,"P_car","Car",-0.00015219216584228
4,2004,"P_cell_phone","Cell phone",-0.000230495308642276
4,2004,"P_internet","Internet",-0.00741015654057264
4,2004,"Current_income","Income",-0.00146712746936828
4,2004,"P_extreme_poverty","Extreme poverty",-7.6553515100386e-05
4,2005,"Total_houses","Households",-0.000178862421307713
4,2005,"P_university_studies","University degree",-6.611886783503e-05
4,2005,"P_car","Car",-0.000511237303726375
4,2005,"P_cell_phone","Cell phone",-0.000180350209120661
4,2005,"P_internet","Internet",-0.00577130960300565
4,2005,"Current_income","Income",-0.00039127137279138
4,2005,"P_extreme_poverty","Extreme poverty",-4.95558124384843e-05
4,3001,"Total_houses","Households",-6.65455881971866e-05
4,3001,"P_university_studies","University degree",-5.4602169257123e-05
4,3001,"P_car","Car",-0.000505214091390371
4,3001,"P_cell_phone","Cell phone",-0.000301102409139276
4,3001,"P_internet","Internet",-0.00147430587094277
4,3001,"Current_income","Income",-0.000108656058728229
4,3001,"P_extreme_poverty","Extreme poverty",-4.48098799097352e-05
4,3002,"Total_houses","Households",-9.48333545238711e-05
4,3002,"P_university_studies","University degree",-3.05989597109146e-05
4,3002,"P_car","Car",-0.000221883543417789
4,3002,"P_cell_phone","Cell phone",-0.000223665003431961
4,3002,"P_internet","Internet",-0.00176090921740979
4,3002,"Current_income","Income",-0.00036646265652962
4,3002,"P_extreme_poverty","Extreme poverty",-8.16670071799308e-05
4,3003,"Total_houses","Households",-0.000210570156923495
4,3003,"P_university_studies","University degree",-0.000102776088169776
4,3003,"P_car","Car",-0.000358147837687284
4,3003,"P_cell_phone","Cell phone",-0.0002119029086316
4,3003,"P_internet","Internet",-0.00517967343330383
4,3003,"Current_income","Income",-0.00064947985811159
4,3003,"P_extreme_poverty","Extreme poverty",-5.30234756297432e-05
4,3009,"Total_houses","Households",8.81711457623169e-05
4,3009,"P_university_studies","University degree",-0.000196231689187698
4,3009,"P_car","Car",-0.000702686433214694
4,3009,"P_cell_phone","Cell phone",-0.000376406998839229
4,3009,"P_internet","Internet",-0.00140121940057725
4,3009,"Current_income","Income",-0.000369743880582973
4,3009,"P_extreme_poverty","Extreme poverty",-6.64868712192401e-05
4,4001,"Total_houses","Households",-3.51343442162033e-05
4,4001,"P_university_studies","University degree",-0.000125033184303902
4,4001,"P_car","Car",9.24582273000851e-05
4,4001,"P_cell_phone","Cell phone",9.88274987321347e-05
4,4001,"P_internet","Internet",0.000178563175722957
4,4001,"Current_income","Income",-4.30122213401773e-08
4,4001,"P_extreme_poverty","Extreme poverty",5.36837687832303e-05
4,4005,"Total_houses","Households",3.87697764381301e-06
4,4005,"P_university_studies","University degree",-9.46916843531653e-05
4,4005,"P_car","Car",0.000101771933259442
4,4005,"P_cell_phone","Cell phone",0.000186111152288504
4,4005,"P_internet","Internet",0.000177079404238611
4,4005,"Current_income","Income",3.81753088731784e-05
4,4005,"P_extreme_poverty","Extreme poverty",3.13927048409823e-05
4,4008,"Total_houses","Households",2.80803760688286e-05
4,4008,"P_university_studies","University degree",-4.56259440397844e-05
4,4008,"P_car","Car",8.02875802037306e-05
4,4008,"P_cell_phone","Cell phone",0.00014387488772627
4,4008,"P_internet","Internet",0.000946198939345777
4,4008,"Current_income","Income",1.26395016195602e-05
4,4008,"P_extreme_poverty","Extreme poverty",-8.80183288245462e-05
4,4011,"Total_houses","Households",-2.59151402133284e-05
4,4011,"P_university_studies","University degree",5.13740924361628e-05
4,4011,"P_car","Car",4.74920525448397e-05
4,4011,"P_cell_phone","Cell phone",0.000170104438439012
4,4011,"P_internet","Internet",0.00130818481557071
4,4011,"Current_income","Income",0.000181113806320354
4,4011,"P_extreme_poverty","Extreme poverty",9.92110435618088e-05
4,5001,"Total_houses","Households",0.000104465201729909
4,5001,"P_university_studies","University degree",1.27309085655725e-05
