"Area_code","Area_name","Total_Population","Total_active_population","Bias","Map_bias"
7058," Nicolás Ruíz",4765,NA,NA,NA
7059," Ocosingo",234661,2892,0.987675838763152,98.7675838763152
7060," Ocotepec",14088,NA,NA,NA
7061," Ocozocoautla de Espinosa",97397,4880,0.949895787344579,94.9895787344579
7062," Ostuacán",18469,396,0.978558665872543,97.8558665872543
7063," Osumacinta",3983,NA,NA,NA
7064," Oxchuc",54932,258,0.995303284060293,99.5303284060293
7065," Palenque",132265,5545,0.958076588666692,95.8076588666692
7066," Pantelhó",26391,146,0.994467810996173,99.4467810996173
7067," Pantepec",12266,NA,NA,NA
7068," Pichucalco",31919,1631,0.94890190795451,94.890190795451
7069," Pijijiapan",51193,1532,0.970074033559276,97.0074033559276
7072," Pueblo Nuevo Solistahuacán",29636,220,0.992576596031853,99.2576596031853
7073," Rayón",10866,153,0.985919381557151,98.5919381557151
7074," Reforma",44829,2118,0.95275379776484,95.275379776484
7121," Rincón Chamula San Pedro",8718,123,0.98589125946318,98.589125946318
7076," Sabanilla",29889,52,0.998260229515875,99.8260229515875
7077," Salto de Agua",64251,1095,0.982957463697063,98.2957463697063
7118," San Andrés Duraznal",6047,NA,NA,NA
7078," San Cristóbal de las Casas",215874,5948,0.972446890315647,97.2446890315647
7079," San Fernando",41793,8626,0.793601799344388,79.3601799344388
7112," San Juan Cancuc",37948,52,0.998629703805207,99.8629703805207
7110," San Lucas",7526,369,0.950969970768004,95.0969970768004
7119," Santiago el Pinar",4959,NA,NA,NA
7080," Siltepec",25937,255,0.990168485175618,99.0168485175618
7081," Simojovel",52935,394,0.99255690941721,99.255690941721
7082," Sitalá",15518,51,0.99671349400696,99.671349400696
7083," Socoltenango",19092,671,0.964854389272994,96.4854389272994
7084," Solosuchiapa",8561,342,0.960051395864969,96.0051395864969
7085," Soyaló",10890,531,0.951239669421488,95.1239669421488
7086," Suchiapa",25627,1538,0.939985171889023,93.9985171889023
7087," Suchiate",41672,501,0.987977538875024,98.7977538875024
7088," Sunuapa",2308,NA,NA,NA
7089," Tapachula",353706,15322,0.95668153777431,95.668153777431
7090," Tapalapa",4547,175,0.961513085550913,96.1513085550913
7091," Tapilula",13592,219,0.983887580929959,98.3887580929959
7092," Tecpatán",21426,418,0.980490992252404,98.0490992252404
7093," Tenejapa",48162,278,0.994227814459532,99.4227814459532
7094," Teopisca",49499,627,0.987333077435908,98.7333077435908
7096," Tila",83505,412,0.995066163702772,99.5066163702772
7097," Tonalá",91913,3685,0.95990773883999,95.990773883999
7098," Totolapa",7211,208,0.971155179586742,97.1155179586742
7100," Tumbalá",38025,305,0.99197896120973,99.197896120973
7102," Tuxtla Chico",41024,3701,0.909784516380655,90.9784516380655
7101," Tuxtla Gutiérrez",604147,35858,0.940646895540324,94.0646895540324
7103," Tuzantán",30302,1012,0.966602864497393,96.6602864497393
7104," Tzimol",16560,1435,0.913345410628019,91.3345410628019
7105," Unión Juárez",16008,NA,NA,NA
7106," Venustiano Carranza",67292,1363,0.979744991975272,97.9744991975272
7071," Villa Comaltitlán",30297,835,0.972439515463577,97.2439515463577
7107," Villa Corzo",65643,2287,0.965160032295904,96.5160032295904
7108," Villaflores",109536,2940,0.973159509202454,97.3159509202454
7109," Yajalón",40285,507,0.987414670472881,98.7414670472881
7111," Zinacantán",45373,1559,0.965640358803694,96.5640358803694
8001," Ahumada",14635,763,0.94786470789204,94.786470789204
8002," Aldama",26047,5398,0.792759242907053,79.2759242907053
8003," Allende",8487,754,0.911158242017203,91.1158242017203
8004," Aquiles Serdán",24344,4875,0.799745317121262,79.9745317121262
8005," Ascensión",26093,1259,0.951749511363201,95.1749511363201
8006," Bachíniva",5807,209,0.964008954709833,96.4008954709833
8007," Balleza",16440,161,0.990206812652068,99.0206812652068
8008," Batopilas de Manuel Gómez Morín",11270,0,1,100
8009," Bocoyna",23351,771,0.966982142092416,96.6982142092416
8010," Buenaventura",25146,1099,0.956295235822795,95.6295235822795
8011," Camargo",49499,3876,0.921695387785612,92.1695387785612
8012," Carichí",8113,64,0.992111426106249,99.2111426106249
8013," Casas Grandes",11815,1622,0.862716885315277,86.2716885315277
8019," Chihuahua",937674,106819,0.886080876722614,88.6080876722614
8020," Chínipas",6222,78,0.987463837994214,98.7463837994214
8014," Coronado",2034,49,0.97590953785644,97.590953785644
8015," Coyame del Sotol",1230,12,0.990243902439024,99.0243902439024
8017," Cuauhtémoc",180638,12650,0.929970438113797,92.9970438113797
8018," Cusihuiriachi",5099,2008,0.606197293586978,60.6197293586978
8021," Delicias",150506,6812,0.954739345939697,95.4739345939697
8022," Dr. Belisario Domínguez",2456,97,0.960504885993485,96.0504885993485
8064," El Tule",1448,50,0.965469613259669,96.5469613259668
8023," Galeana",6656,229,0.965594951923077,96.5594951923077
8025," Gómez Farías",7023,290,0.958707105225687,95.8707105225687
8026," Gran Morelos",2448,153,0.9375,93.75
8027," Guachochi",50180,799,0.984077321642088,98.4077321642089
8028," Guadalupe",4237,462,0.890960585319802,89.0960585319802
8029," Guadalupe y Calvo",50514,446,0.991170764540523,99.1170764540523
8030," Guazapares",8196,59,0.992801366520254,99.2801366520254
8031," Guerrero",35473,1637,0.9538522256364,95.3852225636399
8032," Hidalgo del Parral",116662,8121,0.930388644117193,93.0388644117193
8033," Huejotitán",824,13,0.984223300970874,98.4223300970874
8034," Ignacio Zaragoza",5196,200,0.961508852963818,96.1508852963818
8035," Janos",11005,442,0.959836437982735,95.9836437982735
8036," Jiménez",40859,3143,0.923076923076923,92.3076923076923
8037," Juárez",1512450,142157,0.90600879367913,90.600879367913
8038," Julimes",4980,482,0.903212851405622,90.3212851405623
8016," La Cruz",3704,596,0.839092872570194,83.9092872570194
8039," López",4122,318,0.922852983988355,92.2852983988355
8040," Madera",25144,831,0.966950365892459,96.695036589246
8041," Maguarichi",1302,0,1,100
8042," Manuel Benavides",1178,15,0.987266553480475,98.7266553480475
8043," Matachí",2742,85,0.969000729394602,96.9000729394602
8044," Matamoros",4314,1552,0.640241075567918,64.0241075567918
8045," Meoqui",44853,3913,0.91275945867612,91.275945867612
8046," Morelos",7266,0,1,100
8047," Moris",4447,19,0.99572745671239,99.572745671239
8048," Namiquipa",22712,846,0.962750968650933,96.2750968650933
8049," Nonoava",2757,30,0.989118607181719,98.9118607181719
8050," Nuevo Casas Grandes",65753,4641,0.92941766915578,92.941766915578
8051," Ocampo",8127,372,0.95422665190107,95.422665190107
8052," Ojinaga",24534,1475,0.93987935110459,93.987935110459
8053," Praxedis G. Guerrero",5111,120,0.976521228722364,97.6521228722364
8054," Riva Palacio",7695,121,0.984275503573749,98.4275503573749
8055," Rosales",16776,5168,0.691940867906533,69.1940867906533
8056," Rosario",2079,32,0.984607984607985,98.4607984607985
8057," San Francisco de Borja",2197,39,0.982248520710059,98.2248520710059
8058," San Francisco de Conchos",2696,453,0.831973293768546,83.1973293768546
8059," San Francisco del Oro",5004,501,0.899880095923261,89.9880095923261
8060," Santa Bárbara",11582,1122,0.903125539630461,90.3125539630461
8024," Santa Isabel",3791,294,0.922447902927987,92.2447902927987
8061," Satevó",3414,117,0.96572934973638,96.572934973638
8062," Saucillo",29862,3514,0.882325363338022,88.2325363338022
8063," Temósachic",5320,97,0.981766917293233,98.1766917293233
8065," Urique",17043,117,0.993135011441648,99.3135011441648
8066," Uruachi",6512,0,1,100
8067," Valle de Zaragoza",4775,178,0.962722513089005,96.2722513089005
9010," Álvaro Obregón",759137,132472,0.825496583620611,82.5496583620611
9002," Azcapotzalco",432205,NA,NA,NA
9014," Benito Juárez",434153,NA,NA,NA
9003," Coyoacán",614447,NA,NA,NA
9004," Cuajimalpa de Morelos",217686,73223,0.663630182924028,66.3630182924028
9015," Cuauhtémoc",545884,NA,NA,NA
9005," Gustavo A. Madero",1173351,NA,NA,NA
9006," Iztacalco",404695,NA,NA,NA
9007," Iztapalapa",1835486,250373,0.863593075621389,86.3593075621389
9008," La Magdalena Contreras",247622,34058,0.862459716826453,86.2459716826453
9016," Miguel Hidalgo",414470,158038,0.618698578908003,61.8698578908003
9009," Milpa Alta",152685,45198,0.703978779840849,70.3978779840849
9011," Tláhuac",392313,53204,0.864383795591785,86.4383795591785
9012," Tlalpan",699928,97900,0.860128470356951,86.0128470356951
9017," Venustiano Carranza",443704,154942,0.650798730685322,65.0798730685322
9013," Xochimilco",442178,74441,0.831649245326543,83.1649245326543
10001," Canatlán",31454,1287,0.959083105487378,95.9083105487378
10002," Canelas",4321,336,0.922240222170794,92.2240222170794
10003," Coneto de Comonfort",4084,80,0.980411361410382,98.0411361410382
10004," Cuencamé",34955,1981,0.943327134887713,94.3327134887713
10005," Durango",688697,60120,0.912704716297588,91.2704716297588
10018," El Oro",10384,335,0.967738828967643,96.7738828967642
10006," General Simón Bolívar",10038,71,0.992926877864116,99.2926877864116
10007," Gómez Palacio",372750,28488,0.923573440643863,92.3573440643863
10008," Guadalupe Victoria",36695,2279,0.937893445973566,93.7893445973566
10009," Guanaceví",9869,191,0.9806464687405,98.06464687405
10010," Hidalgo",3843,53,0.986208691126724,98.6208691126724
10011," Indé",4748,169,0.964406065711879,96.4406065711879
10012," Lerdo",163313,30101,0.815685217955705,81.5685217955705
10013," Mapimí",26932,905,0.966396851329274,96.6396851329274
10014," Mezquital",48583,191,0.996068583660951,99.6068583660951
10015," Nazas",12894,471,0.963471382038157,96.3471382038157
10016," Nombre de Dios",19060,1045,0.945173137460651,94.5173137460651
10039," Nuevo Ideal",27981,1054,0.962331582145027,96.2331582145027
10017," Ocampo",8003,274,0.965762838935399,96.5762838935399
10019," Otáez",4924,40,0.991876523151909,99.1876523151909
10020," Pánuco de Coronado",12656,677,0.946507585335019,94.6507585335019
10021," Peñón Blanco",11118,385,0.965371469688793,96.5371469688793
10022," Poanas",25623,1198,0.953245131327323,95.3245131327323
10023," Pueblo Nuevo",51269,1436,0.971990871676842,97.1990871676842
10024," Rodeo",12818,419,0.967311593072242,96.7311593072242
10025," San Bernardo",2837,43,0.984843144166373,98.4843144166373
10026," San Dimas",17333,272,0.984307390526741,98.4307390526741
10027," San Juan de Guadalupe",5251,28,0.99466768234622,99.466768234622
10028," San Juan del Río",12013,448,0.962707067343711,96.2707067343711
10029," San Luis del Cordero",2103,0,1,100
10030," San Pedro del Gallo",1633,34,0.979179424372321,97.9179424372321
10031," Santa Clara",6727,670,0.900401367623012,90.0401367623012
10032," Santiago Papasquiaro",49207,2409,0.951043550714329,95.1043550714329
10033," Súchil",6917,156,0.97744687003036,97.744687003036
10034," Tamazula",26300,379,0.985589353612167,98.5589353612167
10035," Tepehuanes",11378,289,0.97460010546669,97.460010546669
10036," Tlahualilo",21143,1046,0.950527361301613,95.0527361301613
10037," Topia",9320,313,0.966416309012876,96.6416309012876
10038," Vicente Guerrero",23476,1102,0.953058442664849,95.3058442664849
11001," Abasolo",92040,4330,0.952955236853542,95.2955236853542
11002," Acámbaro",108697,5904,0.945683873519968,94.5683873519968
11004," Apaseo el Alto",63392,13390,0.788774608783443,78.8774608783443
11005," Apaseo el Grande",117883,27711,0.764927937022302,76.4927937022302
11006," Atarjea",5296,140,0.97356495468278,97.3564954682779
11007," Celaya",521169,35874,0.931166281954606,93.1166281954606
11009," Comonfort",82216,6496,0.920988615354675,92.0988615354675
11010," Coroneo",11083,142,0.98718758458901,98.718758458901
11011," Cortazar",97928,11687,0.880657217547586,88.0657217547586
11012," Cuerámaro",30857,1148,0.96279612405613,96.279612405613
11013," Doctor Mora",27390,832,0.969623950346842,96.9623950346842
11014," Dolores Hidalgo Cuna de la Independencia Nacional",163038,10416,0.936113053398594,93.6113053398594
11015," Guanajuato",194500,18530,0.904730077120823,90.4730077120823
11016," Huanímaro",21128,1162,0.945001893222264,94.5001893222264
11017," Irapuato",592953,46833,0.9210173487612,92.10173487612
11018," Jaral del Progreso",38782,1033,0.973363931720901,97.3363931720901
11019," Jerécuaro",49517,2096,0.957671102853565,95.7671102853566
11020," León",1721215,136312,0.920804780344117,92.0804780344117
11008," Manuel Doblado",41240,1695,0.958899127061106,95.8899127061106
11021," Moroleón",47261,4437,0.906117094433042,90.6117094433042
11022," Ocampo",26383,924,0.964977447598833,96.4977447598833
11023," Pénjamo",154960,9315,0.939887712958183,93.9887712958183
11024," Pueblo Nuevo",12403,1221,0.90155607514311,90.1556075143111
11025," Purísima del Rincón",83842,8196,0.902244698361203,90.2244698361203
11026," Romita",65766,5337,0.918848645196606,91.8848645196606
11027," Salamanca",273417,19654,0.928117125123895,92.8117125123895
11028," Salvatierra",94126,4893,0.948016488536642,94.8016488536642
11029," San Diego de la Unión",41054,1566,0.961855117649924,96.1855117649925
11030," San Felipe",119793,4850,0.959513494110674,95.9513494110674
11031," San Francisco del Rincón",130871,8584,0.934408692529285,93.4408692529285
11032," San José Iturbide",89558,6878,0.923200607427589,92.3200607427589
11033," San Luis de la Paz",128536,6933,0.946061803697019,94.6061803697019
11003," San Miguel de Allende",174615,16861,0.903438994359018,90.3438994359018
11034," Santa Catarina",5723,181,0.968373230822995,96.8373230822995
11035," Santa Cruz de Juventino Rosas",82340,7609,0.907590478503765,90.7590478503765
11036," Santiago Maravatío",6714,NA,NA,NA
11037," Silao de la Victoria",203556,20228,0.900626854526518,90.0626854526518
11038," Tarandacuao",11304,433,0.961694975230007,96.1694975230007
11039," Tarimoro",35905,2982,0.916947500348141,91.6947500348141
11040," Tierra Blanca",20007,699,0.965062228220123,96.5062228220123
11041," Uriangato",61494,983,0.984014700621199,98.4014700621199
11042," Valle de Santiago",150054,9988,0.933437295906807,93.3437295906807
11043," Victoria",21253,1250,0.941184773914271,94.1184773914271
11044," Villagrán",65791,2586,0.960693711905884,96.0693711905884
11045," Xichú",11143,463,0.958449250650633,95.8449250650633
11046," Yuriria",68741,4976,0.927612341979314,92.7612341979314
12001," Acapulco de Juárez",779566,25964,0.966694288873553,96.6694288873553
12076," Acatepec",40197,164,0.995920093539319,99.5920093539319
12002," Ahuacuotzingo",25205,437,0.982662170204325,98.2662170204324
12003," Ajuchitlán del Progreso",37655,1575,0.958172885406984,95.8172885406984
12004," Alcozauca de Guerrero",21225,255,0.987985865724382,98.7985865724382
12005," Alpoyeca",7813,108,0.98617688467938,98.617688467938
12006," Apaxtla",11112,402,0.963822894168467,96.3822894168467
12007," Arcelia",33267,925,0.972194667388102,97.2194667388102
12008," Atenango del Río",9147,217,0.976276374767683,97.6276374767683
12009," Atlamajalcingo del Monte",5811,25,0.995697814489761,99.5697814489761
12010," Atlixtac",28491,357,0.9874697272823,98.74697272823
12011," Atoyac de Álvarez",60680,1932,0.9681608437706,96.81608437706
12012," Ayutla de los Libres",69123,1067,0.98456374867989,98.456374867989
12013," Azoyú",15099,427,0.971719981455726,97.1719981455726
12014," Benito Juárez",15442,618,0.959979277295687,95.9979277295687
12015," Buenavista de Cuéllar",12982,1340,0.896780157140656,89.6780157140656
12028," Chilapa de Álvarez",123722,2175,0.982420264787184,98.2420264787184
12029," Chilpancingo de los Bravo",283354,17926,0.936736379228809,93.6736379228809
12016," Coahuayutla de José María Izazaga",12408,147,0.988152804642166,98.8152804642166
12078," Cochoapa el Grande",21241,97,0.995433360011299,99.5433360011299
12017," Cocula",15579,553,0.964503498298992,96.4503498298992
12018," Copala",14463,587,0.959413676277397,95.9413676277398
12019," Copalillo",15598,128,0.991793819720477,99.1793819720477
12020," Copanatoyac",21648,300,0.986141906873614,98.6141906873614
12021," Coyuca de Benítez",73056,5755,0.921224813841437,92.1224813841437
12022," Coyuca de Catalán",38554,1748,0.954660994968097,95.4660994968097
12023," Cuajinicuilapa",26627,771,0.971044428587524,97.1044428587524
12024," Cualác",7874,234,0.970281940563881,97.0281940563881
12025," Cuautepec",17024,338,0.980145676691729,98.0145676691729
12026," Cuetzala del Progreso",8272,295,0.96433752417795,96.433752417795
12027," Cutzamala de Pinzón",20537,1181,0.94249403515606,94.249403515606
12075," Eduardo Neri",53126,8161,0.846384068064601,84.6384068064601
12030," Florencio Villarreal",22250,756,0.966022471910112,96.6022471910112
12031," General Canuto A. Neri",6278,112,0.98215992354253,98.215992354253
12032," General Heliodoro Castillo",37254,397,0.989343426209266,98.9343426209266
12033," Huamuxtitlán",17488,248,0.985818847209515,98.5818847209515
12034," Huitzuco de los Figueroa",36593,1975,0.946027928838849,94.6027928838849
12035," Iguala de la Independencia",154173,9290,0.939743015962587,93.9743015962587
12036," Igualapa",11739,487,0.958514353863191,95.8514353863191
12081," Iliatenco",11679,98,0.991608870622485,99.1608870622485
12037," Ixcateopan de Cuauhtémoc",6138,563,0.908276311502118,90.8276311502118
12079," José Joaquín de Herrera",18381,77,0.995810891681628,99.5810891681628
12039," Juan R. Escudero",26093,871,0.966619399839037,96.6619399839037
12080," Juchitán",7559,200,0.973541473739913,97.3541473739913
12068," La Unión de Isidoro Montes de Oca",26349,3987,0.848684959581009,84.8684959581009
12040," Leonardo Bravo",26357,623,0.976363015517699,97.6363015517699
12041," Malinaltepec",29625,197,0.993350210970464,99.3350210970464
12077," Marquelia",14280,55,0.996148459383754,99.6148459383754
12042," Mártir de Cuilapan",18613,634,0.965937785418793,96.5937785418793
12043," Metlatónoc",18859,213,0.988705657776128,98.8705657776128
12044," Mochitlán",12402,1142,0.907918077729398,90.7918077729398
12045," Olinalá",28446,430,0.984883639175983,98.4883639175982
12046," Ometepec",68207,2400,0.964812995733576,96.4812995733576
12047," Pedro Ascencio Alquisiras",7076,147,0.979225551158847,97.9225551158847
12048," Petatlán",44583,2086,0.953210865127964,95.3210865127964
12049," Pilcaya",12753,531,0.958362738179252,95.8362738179252
12050," Pungarabato",38482,2306,0.940075879632036,94.0075879632036
12051," Quechultenango",36143,588,0.983731289599646,98.3731289599646
12052," San Luis Acatlán",46270,639,0.986189755781284,98.6189755781284
12053," San Marcos",50124,1298,0.974104221530604,97.4104221530604
12054," San Miguel Totolapan",24139,156,0.993537429056713,99.3537429056713
12055," Taxco de Alarcón",105586,6128,0.941962002538215,94.1962002538215
12056," Tecoanapa",46063,961,0.979137268523544,97.9137268523544
12057," Técpan de Galeana",65237,2836,0.956527737326977,95.6527737326977
12058," Teloloapan",53817,2061,0.961703550922571,96.1703550922571
