"Fold_ID","Area_code","Feature","Plot_label","SHAP_Value"
3,1001,"Total_houses","Households",-0.000354438932845369
3,1001,"P_university_studies","University degree",-0.000351342925569043
3,1001,"P_cell_phone","Cell phone",-9.2882924946025e-05
3,1001,"P_internet","Internet",-0.00437514716759324
3,1001,"Current_income","Income",-0.000382942438591272
3,1001,"P_extreme_poverty","Extreme poverty",3.36165521730436e-06
3,1001,"bias_w","Spatial bias",0.000266314425971359
3,1002,"Total_houses","Households",-6.00216408201959e-05
3,1002,"P_university_studies","University degree",0.000129893072880805
3,1002,"P_cell_phone","Cell phone",-0.000135869282530621
3,1002,"P_internet","Internet",-0.000125496109831147
3,1002,"Current_income","Income",-0.000141853714012541
3,1002,"P_extreme_poverty","Extreme poverty",-6.46254993625917e-05
3,1002,"bias_w","Spatial bias",-8.83577649801737e-06
3,1003,"Total_houses","Households",-5.03293995279819e-05
3,1003,"P_university_studies","University degree",0.000256640545558184
3,1003,"P_cell_phone","Cell phone",-0.000127758481539786
3,1003,"P_internet","Internet",-0.00131338578648865
3,1003,"Current_income","Income",-0.00018145477224607
3,1003,"P_extreme_poverty","Extreme poverty",-5.99472186877392e-05
3,1003,"bias_w","Spatial bias",-0.000205789983738214
3,1004,"Total_houses","Households",7.46295481803827e-05
3,1004,"P_university_studies","University degree",9.89688123809174e-05
3,1004,"P_cell_phone","Cell phone",-8.98226790013723e-06
3,1004,"P_internet","Internet",-0.0010833548149094
3,1004,"Current_income","Income",-4.70352570118848e-05
3,1004,"P_extreme_poverty","Extreme poverty",-4.35103429481387e-05
3,1004,"bias_w","Spatial bias",0.000261969718849286
3,1005,"Total_houses","Households",-0.000147223981912248
3,1005,"P_university_studies","University degree",-0.000329063303070143
3,1005,"P_cell_phone","Cell phone",-6.97707728249952e-05
3,1005,"P_internet","Internet",-0.00275758863426745
3,1005,"Current_income","Income",-8.14160557638388e-06
3,1005,"P_extreme_poverty","Extreme poverty",-3.33211355609819e-05
3,1005,"bias_w","Spatial bias",0.0001073004459613
3,1006,"Total_houses","Households",-4.05961072829086e-05
3,1006,"P_university_studies","University degree",-0.000239381392020732
3,1006,"P_cell_phone","Cell phone",-0.000153794535435736
3,1006,"P_internet","Internet",-0.00238481862470508
3,1006,"Current_income","Income",2.10345151572255e-05
3,1006,"P_extreme_poverty","Extreme poverty",4.92489448333799e-07
3,1006,"bias_w","Spatial bias",0.00024631037376821
3,1007,"Total_houses","Households",-6.11306459177285e-05
3,1007,"P_university_studies","University degree",-0.000119074677058961
3,1007,"P_cell_phone","Cell phone",-0.000195977932889946
3,1007,"P_internet","Internet",-0.0016413067933172
