"Fold_ID","Area_code","Feature","Plot_label","SHAP_Value"
1,1001,"Total_houses","Households",0.0192426405847073
1,1001,"P_age_00_14","Population 0-14",-0.00231380434706807
1,1001,"P_age_15_39","Population 15-39",-0.00351089215837419
1,1001,"P_internet","Internet",-0.00211624684743583
1,1001,"Current_income","Income",-0.00470136618241668
1,1001,"P_educational_lag","Educational lag",-0.0178024005144835
1,1001,"bias_w","Spatial bias",-0.0228658281266689
1,1002,"Total_houses","Households",0.00614894600585103
1,1002,"P_age_00_14","Population 0-14",0.0175868533551693
1,1002,"P_age_15_39","Population 15-39",-0.00319647300057113
1,1002,"P_internet","Internet",-0.0051180012524128
1,1002,"Current_income","Income",-0.00156597408931702
1,1002,"P_educational_lag","Educational lag",0.00383939268067479
1,1002,"bias_w","Spatial bias",0.00489110732451081
1,1003,"Total_houses","Households",0.00934960693120956
1,1003,"P_age_00_14","Population 0-14",0.0077125346288085
1,1003,"P_age_15_39","Population 15-39",-0.00284444680437446
1,1003,"P_internet","Internet",-0.0142385922372341
1,1003,"Current_income","Income",0.00288775423541665
1,1003,"P_educational_lag","Educational lag",0.0042247255332768
1,1003,"bias_w","Spatial bias",-0.0241694767028093
1,1004,"Total_houses","Households",-0.00676957797259092
1,1004,"P_age_00_14","Population 0-14",0.0195333994925022
1,1004,"P_age_15_39","Population 15-39",-0.00587079068645835
1,1004,"P_internet","Internet",-0.0192069318145514
1,1004,"Current_income","Income",0.00183925533201545
1,1004,"P_educational_lag","Educational lag",-0.00548291672021151
1,1004,"bias_w","Spatial bias",0.00835767760872841
1,1005,"Total_houses","Households",0.0174937658011913
1,1005,"P_age_00_14","Population 0-14",0.013113109394908
1,1005,"P_age_15_39","Population 15-39",-0.00406084768474102
1,1005,"P_internet","Internet",-0.00498706102371216
1,1005,"Current_income","Income",-0.00895636714994907
1,1005,"P_educational_lag","Educational lag",-0.00169452698901296
1,1005,"bias_w","Spatial bias",-0.0478382296860218
1,1006,"Total_houses","Households",0.0110828755423427
1,1006,"P_age_00_14","Population 0-14",0.0152754606679082
1,1006,"P_age_15_39","Population 15-39",-0.00380932749249041
1,1006,"P_internet","Internet",-0.0131017826497555
1,1006,"Current_income","Income",0.00183848396409303
1,1006,"P_educational_lag","Educational lag",-0.00161251029931009
1,1006,"bias_w","Spatial bias",-0.0236041564494371
1,1007,"Total_houses","Households",0.00781902577728033
1,1007,"P_age_00_14","Population 0-14",0.0198981855064631
1,1007,"P_age_15_39","Population 15-39",-0.00287156971171498
1,1007,"P_internet","Internet",-0.0128419529646635
1,1007,"Current_income","Income",0.002718401607126
1,1007,"P_educational_lag","Educational lag",-0.000387457839678973
1,1007,"bias_w","Spatial bias",0.00356604810804129
1,1008,"Total_houses","Households",-0.00799677800387144
1,1008,"P_age_00_14","Population 0-14",0.0173456557095051
1,1008,"P_age_15_39","Population 15-39",-0.00661267107352614
1,1008,"P_internet","Internet",0.00495627988129854
1,1008,"Current_income","Income",-0.00495615135878325
1,1008,"P_educational_lag","Educational lag",-0.00694443611428142
1,1008,"bias_w","Spatial bias",-0.00464720884338021
1,1009,"Total_houses","Households",-0.000593164644669741
1,1009,"P_age_00_14","Population 0-14",0.0184553414583206
1,1009,"P_age_15_39","Population 15-39",-0.00580707984045148
1,1009,"P_internet","Internet",-0.0072167357429862
1,1009,"Current_income","Income",-0.00279094744473696
1,1009,"P_educational_lag","Educational lag",-0.000161615462275222
1,1009,"bias_w","Spatial bias",0.0067836013622582
1,1010,"Total_houses","Households",-0.00176881731022149
1,1010,"P_age_00_14","Population 0-14",0.0175081249326468
1,1010,"P_age_15_39","Population 15-39",-0.00523156765848398
1,1010,"P_internet","Internet",0.00311970338225365
1,1010,"Current_income","Income",-0.00263707945123315
1,1010,"P_educational_lag","Educational lag",0.000784902076702565
1,1010,"bias_w","Spatial bias",-0.0093076815828681
1,1011,"Total_houses","Households",0.00720990309491754
1,1011,"P_age_00_14","Population 0-14",0.0194622073322535
1,1011,"P_age_15_39","Population 15-39",-0.0162036288529634
1,1011,"P_internet","Internet",-0.00554932560771704
1,1011,"Current_income","Income",-0.00254874746315181
1,1011,"P_educational_lag","Educational lag",-0.00807025469839573
1,1011,"bias_w","Spatial bias",-0.00933375116437674
1,2001,"Total_houses","Households",0.0145537676289678
1,2001,"P_age_00_14","Population 0-14",-0.0057339845225215
1,2001,"P_age_15_39","Population 15-39",-0.00307765160687268
1,2001,"P_internet","Internet",-5.14415733050555e-05
1,2001,"Current_income","Income",-0.00882753171026707
1,2001,"P_educational_lag","Educational lag",-0.00264741503633559
1,2001,"bias_w","Spatial bias",-0.0198945160955191
