"Fold_ID","Area_code","Feature","Plot_label","SHAP_Value"
5,1001,"P_migrants","Migrants",0.000221819922444411
5,1001,"P_university_studies","University degree",-0.000206250551855192
5,1001,"P_car","Car",-3.73886214219965e-05
5,1001,"P_cell_phone","Cell phone",-0.00024620140902698
5,1001,"P_internet","Internet",-0.00218775821849704
5,1001,"Current_income","Income",-0.00205088430084288
5,1001,"P_poverty","Poverty",-0.000188060192158446
5,1002,"P_migrants","Migrants",9.26512439036742e-05
5,1002,"P_university_studies","University degree",0.000105066887044813
5,1002,"P_car","Car",2.89278777927393e-05
5,1002,"P_cell_phone","Cell phone",5.25810719409492e-05
5,1002,"P_internet","Internet",-0.000402588513679802
5,1002,"Current_income","Income",6.54899922665209e-05
5,1002,"P_poverty","Poverty",-0.000146508624311537
5,1003,"P_migrants","Migrants",-7.19040181138553e-05
5,1003,"P_university_studies","University degree",2.76772989309393e-05
5,1003,"P_car","Car",-6.60046862321906e-06
5,1003,"P_cell_phone","Cell phone",-0.000458803726360202
5,1003,"P_internet","Internet",-0.00065529445419088
5,1003,"Current_income","Income",-0.000430388725362718
5,1003,"P_poverty","Poverty",-0.000129567881231196
5,1004,"P_migrants","Migrants",0.000104485727206338
5,1004,"P_university_studies","University degree",-0.00010667755122995
5,1004,"P_car","Car",-1.91645649465499e-05
5,1004,"P_cell_phone","Cell phone",4.4548880396178e-05
5,1004,"P_internet","Internet",-0.000636320095509291
5,1004,"Current_income","Income",-0.000293632940156385
5,1004,"P_poverty","Poverty",-4.90256425109692e-05
5,1005,"P_migrants","Migrants",4.3429754441604e-05
5,1005,"P_university_studies","University degree",-0.000164326207595877
5,1005,"P_car","Car",-0.000256744446232915
5,1005,"P_cell_phone","Cell phone",-0.000353500741766766
5,1005,"P_internet","Internet",-0.00182065833359957
5,1005,"Current_income","Income",-0.000667180807795376
5,1005,"P_poverty","Poverty",-1.26308314065682e-05
5,1006,"P_migrants","Migrants",0.00010020977788372
5,1006,"P_university_studies","University degree",-0.000165442863362841
5,1006,"P_car","Car",-1.24634871099261e-05
5,1006,"P_cell_phone","Cell phone",-0.000216913205804303
5,1006,"P_internet","Internet",-0.0017762032803148
5,1006,"Current_income","Income",-0.000395310955354944
5,1006,"P_poverty","Poverty",-3.58844299626071e-05
5,1007,"P_migrants","Migrants",8.88497743289918e-05
5,1007,"P_university_studies","University degree",-0.000108840358734597
5,1007,"P_car","Car",-1.4450339222094e-05
5,1007,"P_cell_phone","Cell phone",-0.000197738336282782
5,1007,"P_internet","Internet",-0.00113192410208285
5,1007,"Current_income","Income",-0.000523808295838535
5,1007,"P_poverty","Poverty",-0.000100252465927042
5,1008,"P_migrants","Migrants",2.09007193916477e-05
5,1008,"P_university_studies","University degree",-0.000123737147077918
5,1008,"P_car","Car",9.49245168158086e-06
5,1008,"P_cell_phone","Cell phone",-0.000440189498476684
5,1008,"P_internet","Internet",6.9560861447826e-05
5,1008,"Current_income","Income",7.61184419388883e-05
5,1008,"P_poverty","Poverty",-0.000104420425486751
5,1009,"P_migrants","Migrants",6.07851397944614e-05
5,1009,"P_university_studies","University degree",2.42773076024605e-05
5,1009,"P_car","Car",3.15870893246029e-05
5,1009,"P_cell_phone","Cell phone",4.02428340748884e-05
5,1009,"P_internet","Internet",-0.00067313271574676
5,1009,"Current_income","Income",5.45860129932407e-05
5,1009,"P_poverty","Poverty",-8.44730384415016e-05
5,1010,"P_migrants","Migrants",2.36246614804259e-05
5,1010,"P_university_studies","University degree",3.65162159141619e-05
5,1010,"P_car","Car",2.18089971895097e-05
5,1010,"P_cell_phone","Cell phone",4.53459288110025e-05
5,1010,"P_internet","Internet",0.0003558867610991
5,1010,"Current_income","Income",4.57951900898479e-05
5,1010,"P_poverty","Poverty",-0.000130568296299316
5,1011,"P_migrants","Migrants",0.000176123750861734
5,1011,"P_university_studies","University degree",-0.000148177598020993
5,1011,"P_car","Car",1.51490166899748e-05
5,1011,"P_cell_phone","Cell phone",-0.000491143378894776
5,1011,"P_internet","Internet",-0.00117858604062349
5,1011,"Current_income","Income",-0.00058784952852875
5,1011,"P_poverty","Poverty",-3.20434519380797e-05
5,2001,"P_migrants","Migrants",-0.000109141074062791
5,2001,"P_university_studies","University degree",-0.000339007732691243
5,2001,"P_car","Car",-0.000933912990149111
5,2001,"P_cell_phone","Cell phone",-0.000595704361330718
5,2001,"P_internet","Internet",-0.00270960293710232
5,2001,"Current_income","Income",-0.00210912036709487
5,2001,"P_poverty","Poverty",-0.000216646803892218
5,2002,"P_migrants","Migrants",-0.00184290122706443
5,2002,"P_university_studies","University degree",-0.000440594099927694
5,2002,"P_car","Car",-0.000790397170931101
5,2002,"P_cell_phone","Cell phone",-0.000596280791796744
5,2002,"P_internet","Internet",-0.00287793087773025
5,2002,"Current_income","Income",-0.00362052558921278
5,2002,"P_poverty","Poverty",-0.00024213116557803
5,2003,"P_migrants","Migrants",-0.00121701403986663
5,2003,"P_university_studies","University degree",-0.000420414638938382
5,2003,"P_car","Car",-0.00101465045008808
5,2003,"P_cell_phone","Cell phone",-0.000786543358117342
5,2003,"P_internet","Internet",-0.00277428631670773
5,2003,"Current_income","Income",-0.0032096637878567
5,2003,"P_poverty","Poverty",-0.000196261011296883
5,2004,"P_migrants","Migrants",-0.00140963867306709
