"Fold_ID","Area_code","Feature","Feature_Label","Feature_Value","SHAP_Value"
2,1001,"P_internet","Internet",2.23673551885862,-0.00247300323098898
2,1002,"P_internet","Internet",0.501633542246415,-0.000206294236704707
2,1003,"P_internet","Internet",0.843023926795968,-0.00107654265593737
2,1005,"P_internet","Internet",1.84603034292863,-0.00187844387255609
2,1006,"P_internet","Internet",1.51607940015703,-0.0016979135107249
2,1008,"P_internet","Internet",0.200073221627598,0.000367610482499003
2,1010,"P_internet","Internet",-0.0956818855848453,0.000473925640108064
2,1011,"P_internet","Internet",1.23628008737671,-0.00137793156318367
2,2001,"P_internet","Internet",2.22584955149463,-0.00265432032756507
2,2002,"P_internet","Internet",2.33704722323921,-0.00286656571552157
2,2003,"P_internet","Internet",2.1676105696965,-0.00262720393948257
2,2004,"P_internet","Internet",2.61250179842002,-0.00339640467427671
2,2005,"P_internet","Internet",2.37790805128062,-0.00275081815198064
2,3001,"P_internet","Internet",1.03991965052041,-0.00108811038080603
2,3003,"P_internet","Internet",2.3708717925246,-0.0025504888035357
2,3008,"P_internet","Internet",2.00625097557915,-0.00222811219282448
2,3009,"P_internet","Internet",0.999060170598074,-0.0010669439798221
2,4001,"P_internet","Internet",0.174818758693053,0.000352383765857667
2,4002,"P_internet","Internet",1.90227200691813,-0.00196405593305826
2,4003,"P_internet","Internet",1.57798451579034,-0.0016526427352801
2,4004,"P_internet","Internet",0.0657400748888766,0.000347649562172592
2,4005,"P_internet","Internet",0.147476449200677,0.000343224761309102
2,4006,"P_internet","Internet",-0.697951715010619,0.00105348881334066
2,4007,"P_internet","Internet",-0.156110576876393,0.000547249219380319
2,4008,"P_internet","Internet",-0.641766065004455,0.000854271755088121
2,4009,"P_internet","Internet",-0.224797473171058,0.000572901801206172
2,4010,"P_internet","Internet",-1.03715459928779,0.00112461484968662
2,4011,"P_internet","Internet",-0.916950659562639,0.0012523178011179
2,5001,"P_internet","Internet",-0.907673153107664,0.00118002737872303
2,5002,"P_internet","Internet",1.0605760607449,-0.00120025570504367
2,5004,"P_internet","Internet",0.756325449836518,-0.000888605078216642
2,5005,"P_internet","Internet",-0.668151989196062,0.000895765726454556
2,5006,"P_internet","Internet",0.7593780234274,-0.000921277445740998
2,5007,"P_internet","Internet",-0.059988945548378,0.000339949387125671
2,5008,"P_internet","Internet",-0.080197618103186,0.000456292036687955
2,5009,"P_internet","Internet",0.386168518752735,-3.06223009829409e-05
2,5010,"P_internet","Internet",1.60974697956992,-0.00174209149554372
2,5011,"P_internet","Internet",-0.706905816504946,0.00112319434992969
2,5016,"P_internet","Internet",-0.989897587538573,0.00109139992855489
2,5017,"P_internet","Internet",0.542882630828484,-0.000359029392711818
2,5018,"P_internet","Internet",2.09484978880331,-0.00238394271582365
2,5020,"P_internet","Internet",0.852492791546071,-0.00103572488296777
2,5021,"P_internet","Internet",-0.279299510940619,0.000557664665393531
2,5023,"P_internet","Internet",0.0726101447274876,0.000337936828145757
2,5024,"P_internet","Internet",0.570813141003351,-0.000428898754762486
2,5026,"P_internet","Internet",-0.379134997724187,0.000748123391531408
2,5027,"P_internet","Internet",1.60545725229788,-0.00176446023397148
2,5029,"P_internet","Internet",-0.823408676264608,0.00113073049578816
2,5030,"P_internet","Internet",2.30492329972836,-0.00262739066965878
2,5031,"P_internet","Internet",0.483996077250663,-9.48663291637786e-05
2,5032,"P_internet","Internet",1.65862249675321,-0.00185396242886782
2,5033,"P_internet","Internet",0.336413166206701,0.00010140774975298
2,5034,"P_internet","Internet",0.109202558457357,0.000395311595639214
2,5035,"P_internet","Internet",2.03548739911868,-0.00229194946587086
2,5036,"P_internet","Internet",-0.933154170175431,0.0011343244696036
2,5038,"P_internet","Internet",0.571121165176299,-0.000473058869829401
2,6007,"P_internet","Internet",1.77141615692095,-0.00188915443141013
2,6009,"P_internet","Internet",0.429858983676641,-0.000113378082460258
2,7001,"P_internet","Internet",-0.15145664146052,0.000526883464772254
2,7002,"P_internet","Internet",-0.947362053317841,0.00113084178883582
2,7003,"P_internet","Internet",-0.947295552841809,0.00111886614467949
2,7004,"P_internet","Internet",-1.27645410622235,0.00112785527016968
2,7005,"P_internet","Internet",-1.08122713187588,0.00113772368058562
2,7006,"P_internet","Internet",-0.532624640085874,0.00072292541153729
2,7007,"P_internet","Internet",-1.4859251448039,0.00115783454384655
2,7008,"P_internet","Internet",-0.468048324943003,0.000688651110976934
2,7009,"P_internet","Internet",0.108600799724954,0.000329779228195548
2,7010,"P_internet","Internet",-0.940053944076137,0.00112507434096187
2,7011,"P_internet","Internet",-0.891671149551654,0.00110214471351355
2,7012,"P_internet","Internet",0.46710227244262,-0.000187660931260325
2,7013,"P_internet","Internet",-0.623877739899877,0.000824573973659426
2,7014,"P_internet","Internet",-1.20607748464705,0.00113017484545708
2,7015,"P_internet","Internet",-0.581835171313561,0.000781362352427095
2,7016,"P_internet","Internet",-1.04929455745952,0.0011336914030835
2,7017,"P_internet","Internet",-0.328096613371969,0.000612377014476806
2,7018,"P_internet","Internet",-1.26589466687741,0.0011317728785798
2,7019,"P_internet","Internet",0.322720768907409,0.000173498192452826
2,7020,"P_internet","Internet",-1.02312057385757,0.00113090919330716
2,7021,"P_internet","Internet",-0.876898364119385,0.00112578889820725
2,7022,"P_internet","Internet",-1.46458317742665,0.00127570948097855
2,7023,"P_internet","Internet",-1.44617200910362,0.00115795363672078
2,7024,"P_internet","Internet",-1.51217380253407,0.00115951802581549
2,7025,"P_internet","Internet",-0.637648397671983,0.00083927612286061
2,7026,"P_internet","Internet",-1.46376711460442,0.00116008624900132
2,7027,"P_internet","Internet",0.11667018670894,0.000339240155881271
2,7028,"P_internet","Internet",-1.39638804529664,0.00112670450471342
2,7029,"P_internet","Internet",-0.898724101309503,0.00109661754686385
2,7030,"P_internet","Internet",-0.643078829484499,0.000845050730276853
2,7031,"P_internet","Internet",-1.3613666217218,0.00116824661381543
2,7032,"P_internet","Internet",-0.615608981643278,0.000790212186984718
2,7033,"P_internet","Internet",-1.20988253746951,0.00113021046854556
2,7034,"P_internet","Internet",-0.666926455257937,0.000863309542182833
2,7035,"P_internet","Internet",-1.10212888311177,0.00115501624532044
2,7036,"P_internet","Internet",-1.0710240597606,0.00112900335807353
2,7037,"P_internet","Internet",-0.923635410432778,0.00112685549538583
2,7038,"P_internet","Internet",-1.47496497282516,0.00114692177157849
2,7039,"P_internet","Internet",-1.32629017446732,0.00114509020932019
2,7040,"P_internet","Internet",-0.126914780361339,0.000539854459930211
2,7041,"P_internet","Internet",-1.22516302797152,0.00114259717520326
2,7042,"P_internet","Internet",-0.409427199350948,0.00069081160472706
2,7043,"P_internet","Internet",-0.0736453559784013,0.000468518235720694
2,7044,"P_internet","Internet",-1.26099440800064,0.00112456409260631
2,7045,"P_internet","Internet",-1.05761902568542,0.00113129673991352
2,7046,"P_internet","Internet",-0.681140792878115,0.000996272428892553
2,7047,"P_internet","Internet",-1.24387738777195,0.00111742212902755
2,7048,"P_internet","Internet",-0.737586036313872,0.00104880565777421
2,7049,"P_internet","Internet",-1.3601962907637,0.00113754440099001
2,7050,"P_internet","Internet",-0.998855419333949,0.00117000413592905
2,7051,"P_internet","Internet",-0.652177303144266,0.000830042932648212
2,7052,"P_internet","Internet",-1.12871016709422,0.00117000052705407
2,7053,"P_internet","Internet",-0.914538622623137,0.00112640182487667
2,7054,"P_internet","Internet",-0.180423958999829,0.00057835434563458
2,7055,"P_internet","Internet",-0.810546568847862,0.00108298449777067
2,7056,"P_internet","Internet",-1.52136875086069,0.00115064310375601
2,7057,"P_internet","Internet",-0.430279950244937,0.000680354365613312
2,7058,"P_internet","Internet",-1.42488863918386,0.00113250804133713
2,7059,"P_internet","Internet",-1.13284839456113,0.0011555376695469
2,7060,"P_internet","Internet",-1.15472240350295,0.00113664078526199
2,7061,"P_internet","Internet",-0.302665898593654,0.000583894725423306
2,7062,"P_internet","Internet",-0.813765419435515,0.00105865858495235
2,7063,"P_internet","Internet",-0.997911892272961,0.00109555141534656
2,7064,"P_internet","Internet",-1.43090999495796,0.00127700204029679
2,7065,"P_internet","Internet",-0.593223051884366,0.000756814493797719
2,7066,"P_internet","Internet",-1.49672913626092,0.00116115668788552
2,7067,"P_internet","Internet",-1.1599516613894,0.0011273737763986
2,7068,"P_internet","Internet",-0.155453456060101,0.000544073816854507
2,7069,"P_internet","Internet",-0.77707135539475,0.00104339595418423
2,7070,"P_internet","Internet",-1.12400508405147,0.00112125626765192
2,7071,"P_internet","Internet",-0.580687489990332,0.000739566457923502
2,7072,"P_internet","Internet",-1.17861840734043,0.00112985353916883
2,7073,"P_internet","Internet",-1.19592174553704,0.00111755216494203
2,7074,"P_internet","Internet",0.196962589153641,0.000350172253092751
2,7075,"P_internet","Internet",-1.21344194251755,0.00113202095963061
2,7076,"P_internet","Internet",-1.47951592428524,0.00113867351319641
2,7077,"P_internet","Internet",-1.2620257913036,0.00116254785098135
2,7078,"P_internet","Internet",0.390926006881425,-1.92423631233396e-05
2,7079,"P_internet","Internet",-0.229956989148912,0.000561063061468303
