"Fold_ID","Feature_Label","Impact_SHAP_Value"
4,"Internet",0.00102642440311172
4,"Spatial bias",0.00032244571486773
4,"Income",0.000241719900917401
4,"University degree",0.000173123807491433
4,"Cell phone",0.000172329641479488
4,"Households",8.57675979334076e-05
4,"Electricity",8.36280255330227e-05
4,"Extreme poverty",7.88273087595994e-05
4,"Car",7.17025389072884e-05
4,"Female",6.55102779475814e-05
4,"Poor housing conditions",6.29513511788991e-05
4,"Population 0-14",5.9654656908404e-05
4,"Migrants",5.07139072195926e-05
4,"Literacy",4.69318109198877e-05
4,"Population",4.12941216892003e-05
4,"Disability",3.91136313881658e-05
4,"Mean age",2.44651078413811e-05
4,"Poverty",2.34381920302965e-05
4,"Population 15-39",2.33982678809845e-05
4,"Mean occupants",1.93377860743968e-05
